Dam ID,Dam Name,Other Dam Names,NID ID,WDID,Administration Type,Physical Status,Div,WD,County,PM,Township,Range,Section,Q160,Q40,UTM x,UTM y,Latitude,Longitude,Location Accuracy,Stream,Downstream Town,Town Distance,Year Completed,Purposes,Federal Land,Federal Regulations,Dam Type,Dam Length,Dam Height,Crest Elevation,Normal Storage,Surface Area,Drainage Area,Spillway Capacity,Outlet Description,Outlet Capacity,Outlet Inspection Date,Hazard Class,EAP,EAP Date,EAP Inundation Map,Inundation Map Date,Last Inspection Date,Overall Conditions,Safe Storage,Inspector,Current Restrictions,Primary Name,Primary Contact,Assigned To,Modified,More Information,
"070218","MYERS","","","","Jurisdictional Dam","Active","1","7","ADAMS","S","2.0 S","68.0 W","18","","","","","","","","","","","","","","","","750.00","22.00","","","","","","","","","Low","","","No","","","","","","No","","","","06/16/2020 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070218",
"070219","MAPLE GROVE","","CO00203","0703364","Jurisdictional Dam","Active","1","7","JEFFERSON","S","3.0 S","69.0 W","29","SW","SE","488183.0","4400642.0","39.755617","-105.137957","GPS","LENA GULCH","LAKEWOOD","0.1","1956","S","N","N","RE","1150.00","52.00","5534.40","1123","51","6381","5400.00","30 STEEL","102.00","01/18/2016","High","Yes","10/12/2021","Yes","06/04/2012","04/06/2023","Satisfactory","Full Storage","JPK","No","CONSOLIDATED MUTUAL WATER CO. (ROBERTS, JAROD)","JAROD ROBERTS","JPK","07/18/2023 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070219",
"070220","OBERON LAKE NO. 1","LOWER OBERON; HAY S LAKE","CO01787","","Non-Jurisdictional Dam","Active","1","7","JEFFERSON","S","3.0 S","69.0 W","3","SW","NE","491046.0","4407759.0","39.819776","-105.104633","GPS","RALSTON CREEK","ARVADA","0.100000001490116","1887","C","N","N","RE","600.00","20.20","5460.00","6","3","314","203.00","15 RCP","15.00","07/29/1993","Low","Not Required","02/02/2010","Yes","04/03/1995","10/09/2012","Satisfactory","Full Storage","GGH","No","CITY OF ARVADA (ESSERT, WENDY)","WENDY ESSERT","JPK","05/10/2019 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070220",
"070223","POMONA NO. 2 AND NO. 3","","CO00204","0704437","Jurisdictional Dam","Active","1","7","JEFFERSON","S","2.0 S","69.0 W","27","SE","SE","492029.0","4410343.0","39.843068","-105.093179","Digitized","LITTLE DRY CREEK","ARVADA","0","1972","RC","N","N","RE","1800.00","11.00","5461.00","114","12","91","2185.00","24 RCP","57.00","10/27/1994","Significant","Yes","01/31/2024","Yes","06/01/2015","02/21/2024","Conditionally Satisfactory","Conditional Full Storage","JPK","No","MOYER, JAKE ","JAKE MOYER","JPK","03/29/2024 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070223",
"070224","RALSTON","","CO00205","0703324","Jurisdictional Dam","Active","1","7","JEFFERSON","S","2.0 S","70.0 W","32","SE","NE","479363.0","4409067.0","39.831358","-105.241183","GPS","RALSTON CREEK","ARVADA","1","1937","S","N","N","RE","1170.00","180.00","6060.00","10749","160","29440","37500.00","60 STEEL","650.00","03/18/2020","High","Yes","12/31/2022","Yes","06/01/2017","06/07/2023","Satisfactory","Full Storage","JPK","No","DENVER BOARD OF WATER COMMISSIONERS","DARREN BRINKER","JPK","03/18/2023 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070224",
"070225","RAMSTETTER NO. 1","","CO02381","","Jurisdictional Dam","Active","1","7","JEFFERSON","S","3.0 S","70.0 W","16","NE","SW","480569.7","4404659.6","39.791679","-105.226947","GPS","VAN BIBBER CREEK","ARVADA","5","1943","I","N","N","RE","495.00","20.00","5920.00","24","3","275","1030.00","12 CMP","14.00","","Low","Not Required","","No","","01/24/2024","Conditionally Satisfactory","Continue Existing Restriction","JPK","No","JEFFERSON COUNTY OPEN SPACE","JERRY BADER","JPK","01/27/2024 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070225",
"070226","ROLLING","","CO02193","","Jurisdictional Dam","Active","1","7","JEFFERSON","S","3.0 S","70.0 W","25","SW","NW","484604.0","4401045.0","39.759190","-105.179746","GPS","CLEAR CREEK","WHEAT RIDGE","2","1966","IR","N","N","RE","750.00","28.00","5662.00","26","2","134","625.00","12 CMP","8.00","","Low","Not Required","","No","","02/07/2024","Satisfactory","Full Storage","JPK","No","THE CLUB AT ROLLING HILLS","AARON FANKHAUSER","JPK","02/10/2024 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070226",
"070227","ST. MARYS LAKE","GEO. R. STEWART RES.","CO01188","0704498","Non-Jurisdictional Dam","Active","1","7","CLEAR CREEK","S","2.0 S","74.0 W","35","NW","SW","444772.0","4409379.0","39.832625","-105.645438","GPS","SILVER CREEK","IDAHO SPRINGS","9","1889","SIP","N","N","RE","210.00","9.40","10695.00","38","7","525","220.00","12 DIP","17.00","","Significant","Yes","08/28/2018","Yes","07/01/2018","09/28/2022","","Continue Existing Restriction","JPK","YES","COORS BREWING CO. LAND & WATER RESOURCES (SANTANGELO, NEAL)","NEAL SANTANGELO","JPK","07/09/2020 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070227",
"070228","SECHREST","","","","Jurisdictional Dam","Active","1","7","JEFFERSON","S","8.0 S","69.0 W","31","","","","","","","Spotted from quarters","JACKSON CREEK","SEDALIA","11","","","N","N","RE","0.00","14.00","0.00","0","0","0","0.00","","0.00","","N","No","","No","","","","","","No","","","JPK","05/01/2017 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070228",
"070229","STATE HOME & TRAINING SCHOOL","","CO03089","","Non-Jurisdictional Dam","Active","1","7","JEFFERSON","S","3.0 S","69.0 W","16","SW","NE","489606.1","4404179.2","39.787504","-105.121402","GPS","CLEAR CREEK","ARVADA","0","","R","N","N","RE","171.00","10.00","5340.00","25","0","10","408.00","12 CMP","7.00","","Low","Not Required","","No","","","","","","No","COLORADO STATE HOME & TRAINING SCHOOL (COLO. STATE HOME & TRAINING SCHOOL)","COLO. STATE HOME & TRAINING SCHOOL","JPK","12/22/2022 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070229",
"070230","REYNOLDS","REYNOLDS, ST MARYS LAKE, STEWART","CO00208","","Non-Jurisdictional Dam","Active","1","7","CLEAR CREEK","S","2.0 S","74.0 W","33","NW","NE","441657.0","4409940.0","39.837471","-105.681889","GPS","FALL RIVER","IDAHO SPRINGS","10","1910","I","N","N","CNVA","61.00","13.60","11500.00","55","6","16","38.00","12 CMP","20.00","","NPH","Not Required","","No","","09/22/2017","Satisfactory","Full Storage","RDS","No","AGRICULTURAL DITCH & RESERVOIR COMPANY (ACKER, PETER)","PETER ACKER","JPK","02/10/2020 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070230",
"070231","TEPPER NO. 1","","CO00209","","Non-Jurisdictional Dam","Active","1","7","JEFFERSON","S","2.0 S","69.0 W","36","SW","SE","494603.8","4408798.9","39.829177","-105.063068","GPS","LITTLE DRY CREEK","WESTMINSTER","0","1912","R","N","N","RE","960.00","14.00","5397.00","5","2","320","1236.00","8 CIP, GROUTED CLOSED","0.00","","Low","Not Required","","No","","07/09/1992","","","","No","CITY OF WESTMINSTER","ROBERT KRUGMIRE","","07/10/1992 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070231",
"070232","TUCKER LAKE - SOUTH DAM","","CO01181","0704459","Jurisdictional Dam","Active","1","7","JEFFERSON","S","3.0 S","70.0 W","2","NW","NE","483126.0","4408401.0","39.825441","-105.197190","GPS","RALSTON CREEK","ARVADA","0.1","1899","I","N","N","RE","1737.00","20.00","5745.50","882","56","350","640.00","2- 15 RCP","34.00","03/11/2016","High","Yes","01/31/2024","Yes","06/01/2012","03/28/2023","Satisfactory","Full Storage","JPK","No","DENVER VIEW RESERVOIR & IRRIGATION CO. (ESSERT, WENDY)","WENDY ESSERT","JPK","03/29/2024 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070232",
"070233","LOWER URAD","","CO00210","0703394","Jurisdictional Dam","Active","1","7","CLEAR CREEK","S","3.0 S","75.0 W","30","NE","NE","429859.0","4402019.0","39.765216","-105.818918","GPS","WOODS CREEK","EMPIRE","7","1965","S","Y","N","RE","700.00","80.00","10000.00","252","12","6400","11000.00","14 &30 STEEL","130.00","07/29/2015","High","Yes","03/05/2024","Yes","10/01/2004","08/15/2023","Satisfactory","Full Storage","JPK","No","CITY OF GOLDEN (STAMBAUGH, WILL)","WILL STAMBAUGH","JPK","04/08/2024 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070233",
"070234","UPPER URAD","","CO00211","0703393","Jurisdictional Dam","Active","1","7","CLEAR CREEK","S","3.0 S","76.0 W","36","SE","NW","427428.0","4399820.0","39.745202","-105.847055","GPS","WOODS CREEK","IDAHO SPRINGS","17","1965","S","Y","N","RE","890.00","85.00","10640.00","320","26","2304","1730.00","30 STEEL, CONCRETE ENCASED","130.00","","Low","Not Required","","No","","08/15/2023","Satisfactory","Full Storage","JPK","No","CITY OF GOLDEN (STAMBAUGH, WILL)","WILL STAMBAUGH","JPK","04/08/2024 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070234",
"070235","UNION #2","KOUNTZE LAKE, BELMAR PARK LAKE","CO02397","","Non-Jurisdictional Dam","Active","1","8","JEFFERSON","S","4.0 S","69.0 W","14","SW","NW","492498.7","4394804.2","39.703064","-105.087507","GPS","WEIR GULCH","LAKEWOOD","0.100000001490116","1982","RC","N","N","RE","930.00","9.98","5570.00","90","15","184","2750.00","30 RCP","0.00","","Low","Not Required","","No","","03/17/1994","","","","No","CITY OF LAKEWOOD - PARKS DEPT. (DZIALO, JOHN)","JOHN DZIALO","JPK","02/15/2023 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070235",
"070236","OBERON","OBERON UPPER","CO02382","0704437","Non-Jurisdictional Dam","Active","1","7","JEFFERSON","S","3.0 S","69.0 W","3","NW","SE","491276.0","4408184.9","39.823617","-105.101951","GPS","CLEAR CREEK","ARVADA","0.100000001490116","1964","IR","N","N","RE","300.00","14.00","5490.00","15","3","160","1865.00","18 CMP","15.00","","Low","Not Required","","No","","07/28/2004","Unsatisfactory","Recommended Restriction","GGH","No","OBERON WATER CO. (MIKE URBANOWICZ)","MIKE URBANOWICZ","","07/27/2004 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070236",
"070237","POMONA LAKE NO. 1","","CO01328","0704436","Jurisdictional Dam","Active","1","7","JEFFERSON","S","2.0 S","69.0 W","27","NW","SE","491204.0","4411273.0","39.851439","-105.102834","GPS","LITTLE DRY CREEK","ARVADA","0.100000001490116","1902","CR","N","N","RE","1150.00","5.50","5515.00","165","36","115","210.00","12 RCP","8.00","","Low","Not Required","","No","","06/24/2009","Satisfactory","Full Storage","GGH","No","THE POND HOMEOWNERS ASSOC. (TAMMY HALL)","TAMMY HALL","JPK","12/10/1991 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070237",
"070238","GAYNO","SODA CREEK POND","CO01044","","Jurisdictional Dam","Active","1","7","JEFFERSON","S","4.0 S","71.0 W","7","SE","SE","468164.5","4395636.7","39.710008","-105.371406","GPS","SODA CREEK","GOLDEN","9","1977","SR","N","N","RE","799.00","29.00","7400.00","35","5","3648","2474.00","12 CMP","8.00","","Low","Not Required","","No","","07/14/2020","Satisfactory","Full Storage","JPK","No","SODA CREEK PROPERTY OWNERS ASSOC. (CASTRO, DUSTIN)","DUSTIN CASTRO","JPK","07/15/2020 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070238",
"070302","BLUNN","ARVADA RESERVOIR","CO00980","","Jurisdictional Dam","Active","1","7","JEFFERSON","S","3.0 S","70.0 W","3","NE","SE","482515.0","4408130.0","39.822986","-105.204323","GPS","RALSTON CREEK","ARVADA","0","1979","SR","N","N","RE","4180.00","68.00","5770.00","6361","198","31808","64000.00","48 RCP","420.00","12/11/2019","High","Yes","01/31/2024","Yes","04/01/2015","03/28/2023","Satisfactory","Full Storage","JPK","No","CITY OF ARVADA (ESSERT, WENDY)","WENDY ESSERT","JPK","03/29/2024 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070302",
"070303","BADDING","CROKE NO. 12, CROKE 12 WEST","CO02190","","Non-Jurisdictional Dam","Active","1","2","ADAMS","S","2.0 S","68.0 W","15","SW","SE","500926.1","4413451.9","39.871117","-104.989182","GPS","SOUTH PLATTE RIVER","NORTHGLENN","0.100000001490116","1888","S","N","N","RE","1100.00","11.00","5396.00","35","13","45","16650.00","24 STEEL PIPE (PUMP FACILITY)","11.00","12/25/1998","Significant","Yes","01/22/1998","Yes","01/22/1998","10/09/2012","Conditionally Satisfactory","Conditional Full Storage","GGH","No","CITY OF THORNTON","MARSHALL DAVIS","JHB","11/14/2016 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070303",
"070304","HOLE-IN-THE-GROUND","","CO02383","","Jurisdictional Dam","Active","1","7","GILPIN","S","3.0 S","73.0 W","3","SW","NE","452878.7","4407554.6","39.816679","-105.550568","GPS","CHASE GULCH","CENTRAL CITY","2","1965","S","N","N","RE","600.00","19.50","9090.00","28","3","3","37.00","12 IRON PIPE","16.00","","Low","Not Required","","No","","07/06/2022","Satisfactory","Full Storage","JPK","No","CITY OF CENTRAL CITY (BEARD, JACK)","JACK BEARD","JPK","07/25/2016 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070304",
"070305","WIDE HORIZON","","CO02384","","Non-Jurisdictional Dam","Active","1","7","JEFFERSON","S","3.0 S","69.0 W","27","NE","NW","491554.1","4401926.0","39.767226","-105.098622","GPS","LENA GULCH","WHEAT RIDGE","0.100000001490116","1925","R","N","N","RE","140.00","13.00","5480.00","10","2","4","2.00","NONE","0.00","","Low","Not Required","","No","","05/23/1991","","","","No","WIDE HORIZONS INC. (DWIGHT STAFFORD)","DWIGHT STAFFORD","","11/25/1994 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070305",
"070306","CONQUEROR","","","","Non-Jurisdictional Dam","Active","1","7","CLEAR CREEK","S","3.0 S","74.0 W","16","SW","SE","441580.6","4403747.7","39.781679","-105.682226","GPS","","","0","","","N","N","RE","0.00","10.50","0.00","1","2","0","0.00","","0.00","","N","Not Required","","No","","","","","","No","ABERFORD MINERALS, INC. (JIM DONALDSON)","JIM DONALDSON","","01/07/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070306",
"070312","FAIRMOUNT RESERVOIR","","CO02751","","Jurisdictional Dam","Active","1","7","JEFFERSON","S","3.0 S","70.0 W","24","NE","SW","485061.8","4403200.1","39.778615","-105.174449","GPS","CLEAR CREEK","WHEAT RIDGE","0.100000001490116","1993","S","N","N","RE","5538.00","35.00","5584.00","981","39","43","57.00","24 DIP","30.00","04/16/1993","High","Yes","10/12/2021","Yes","06/04/2012","03/21/2023","Satisfactory","Full Storage","JPK","No","CONSOLIDATED MUTUAL WATER CO. (ROBERTS, JAROD)","JAROD ROBERTS","JPK","10/12/2021 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070312",
"070313","WESTMINSTER LAKE","JIM BAKER RESERVOIR","CO02784","","Jurisdictional Dam","Active","1","7","ADAMS","S","3.0 S","68.0 W","7","SE","NE","496972.0","4406112.0","39.804979","-105.035383","GPS","CLEAR CREEK","WESTMINSTER","2","1995","SR","N","N","RE","3290.00","31.00","5230.00","955","58","354","1250.00","30 STEEL","41.00","09/28/1995","Significant","Yes","03/01/1996","Yes","03/01/1996","02/21/2024","Conditionally Satisfactory","Conditional Full Storage","JPK","No","CITY OF WESTMINSTER","ROBERT KRUGMIRE","JPK","02/09/2024 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070313",
"070314","CHASE GULCH","","CO02786","","Jurisdictional Dam","Active","1","7","GILPIN","S","3.0 S","73.0 W","2","SW","NE","454663.0","4407530.0","39.816551","-105.529723","GPS","CHASE GULCH","BLACK HAWK","2","1996","S","N","N","ER","589.00","93.00","8748.00","602","25","1779","8664.00","30 STEEL","45.00","12/01/2021","High","Yes","07/23/2015","Yes","09/01/2004","10/19/2023","Satisfactory","Full Storage","JPK","No","CITY OF CENTRAL CITY (BEARD, JACK)","JACK BEARD","JPK","07/12/2022 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070314",
"070315","ROLLING HILLS #18","","","","Non-Jurisdictional Dam","Active","1","7","JEFFERSON","S","3.0 S","70.0 W","25","SW","NE","484862.0","4401185.0","39.760456","-105.176738","GPS","CLEAR CREEK","WHEAT RIDGE","2","1996","R","N","N","RE","475.00","19.00","5610.00","16","2","294","600.00","16 DIP","","","Low","Not Required","","No","","09/30/2016","Satisfactory","Full Storage","RDS","No","COORS BREWING CO. LAND & WATER RESOURCES (SANTANGELO, NEAL)","NEAL SANTANGELO","JPK","09/30/2016 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070315",
"070316","SILVER DOLLAR","","CO03007","","Jurisdictional Dam","Active","1","7","CLEAR CREEK","S","5.0 S","75.0 W","23","SE","NE","435394.8","4383818.4","39.601672","-105.752508","GPS","CLEAR CREEK","GEORGETOWN","9","","U","Y","N","RE","60.00","35.00","11950.00","116","17","","74.00","12 pipe (operationally abandoned; inaccessible gate; pipe may be crushed)","0.00","","Low","Not Required","","No","","08/28/2020","Conditionally Satisfactory","Conditional Full Storage","JPK","No","XCEL ENERGY","ART STEIMER","JPK","04/08/2024 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070316",
"070317","CHEROKEE NW","","CO02972","","Jurisdictional Dam","Active","1","7","ADAMS","S","3.0 S","68.0 W","11","NE","NW","502781.0","4406789.0","39.811079","-104.967520","Digitized","SOUTH PLATTE","COMMERCE CITY","1","2003","O","N","N","RE","1365.00","19.00","5169.00","106","8","13","","","","","NPH","Not Required","","No","","","","","","No","XCEL ENERGY","ART STEIMER","JPK","07/06/2018 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070317",
"070318","GUANELLA","","CO02852","","Jurisdictional Dam","Active","1","7","CLEAR CREEK","S","3.0 S","74.0 W","29","SE","NW","440395.0","4401165.0","39.758325","-105.695841","GPS","WEST FORK OF CLEAR CREEK","EMPIRE","0.5","2004","S","N","N","RE","1950.00","34.00","8626.00","1340","52","320","237.00","54-INCH DIAMETER STEEL PIPE ENCASED IN CONCRETE - CONTROLLED BY 24-INCH SQAURE SLIDE GATE","73.00","07/29/2015","High","Yes","03/05/2024","Yes","12/01/2003","08/15/2023","Satisfactory","Full Storage","JPK","No","CITY OF GOLDEN (STAMBAUGH, WILL)","WILL STAMBAUGH","JPK","03/29/2024 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070318",
"070319","PICKLE JAR RESERVOIR","","CO02855","","Jurisdictional Dam","Active","1","7","GILPIN","S","2.0 S","73.0 W","35","SE","NW","455003.0","4408836.0","39.828336","-105.525840","GPS","PICKLE GULCH","BLACK HAWK","3","2001","S","N","N","PGRC","186.00","43.00","8714.00","22","1","819","2245.00","24-INCH STEEL CONDUIT CONTROLLED BY 24-INCH SQUARE SLIDE GATE AND EQUIPPED WITH 6-INCH KNIFE GATE BYPASS","67.00","10/16/2001","Low","Not Required","","No","","07/11/2022","Satisfactory","Full Storage","JPK","No","PARADISE VALLEY ESTATES (HANLON, JOE)","JOE HANLON","JPK","07/16/2022 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070319",
"070320","TUCKER LAKE - NORTH DAM","","CO03011","","Jurisdictional Dam","Active","1","7","JEFFERSON","S","2.0 S","70.0 W","35","SW","SE","483153.0","4408921.0","39.830126","-105.196888","GPS","RALSTON CREEK","ARVADA","0","1906","IS","N","N","RE","801.00","28.00","5745.50","586","56","350","640.00","12 RCP","","03/04/2016","High","Yes","01/31/2024","Yes","06/01/2012","03/28/2023","Satisfactory","Full Storage","JPK","No","DENVER VIEW RESERVOIR & IRRIGATION CO. (ESSERT, WENDY)","WENDY ESSERT","JPK","03/29/2024 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070320",
"070321","DEVINNEY","","CO02917","","Jurisdictional Dam","Active","1","8","JEFFERSON","S","4.0 S","69.0 W","10","SE","SE","491875.0","4395893.0","39.712870","-105.094800","Digitized","S. LAKEWOOD GULCH","Lakewood","0","2006","CIR","N","N","RE","340.00","17.00","5518.00","10","4","518","1070.00","12 DI (non-encased)","20.00","","Significant","Yes","12/01/2014","Yes","12/01/2005","06/22/2022","Satisfactory","Full Storage","JPK","No","CITY OF LAKEWOOD (HASELGREN, JIM)","JIM HASELGREN","JPK","01/16/2024 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070321",
"070322","KENNEY S RUN DETENTION #2","","CO02918","","Jurisdictional Dam","Active","1","7","JEFFERSON","S","3.0 S","70.0 W","34","SE","SW","481844.0","4398999.5","39.740710","-105.211911","Digitized","WEST FORK KENNEY'S RUN","GOLDEN","1","2002","IR","N","N","RE","650.00","20.00","5790.00","21","4","1755","","","","","NPH","Not Required","","No","","","","","","No","CITY OF GOLDEN (STAMBAUGH, WILL)","WILL STAMBAUGH","JPK","02/19/2019 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070322",
"070323","KENNEY S RUN DETENTION #1","","CO02919","","Jurisdictional Dam","Active","1","7","JEFFERSON","S","4.0 S","70.0 W","3","NW","NE","481766.5","4398822.0","39.739105","-105.212816","Digitized","WEST FORK KENNEY'S RUN","GOLDEN","1","2002","IR","N","N","RE","180.00","12.00","5800.00","8","2","1755","5500.00","24 HDPE PIPE AS PART OF SERVICE SPILLWAY","59.00","","NPH","Not Required","","No","","05/01/2007","Satisfactory","Full Storage","MRH","No","CITY OF GOLDEN (STAMBAUGH, WILL)","WILL STAMBAUGH","JPK","02/19/2019 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/070323",
